
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  Mind blowing  camera real monster battery look awesome and fist first launch first hand\n'  '\n  \n']","5","AHGONX6MGU4MYWYDTYIWK5X37WMA","313"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  I purchased this phone by seeing 64 MP for camera usage but M31 was the worst phone with camera quality.. Front camera is 8 and back camera was 16 MP not more that that.. there is no return option only replacement(Good game was playing by samsung &Amazon) please dont buy this mobile and dont waste your money... Heating problem while charging.. etc  i am really  very frustrated with this phone quality.. i lost my money by buying this phone..😔😔😪\n'  '\n  \n']","1","AG4J5HFOOTFEHX2LZRCF5MHZ6HFQ","332"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  1. First of all let me tell you  that previously I have used Moto G2  Moto G4 Play & Lenovo K8 Note.'  "2. I'm writing this review after 3 days of usage  using the 128GB version."  '3. PROS.'  '(a) A great delivery experience by Amazon  within 24hr delivery  the phone is sleek & stylish to look at.'  '(b) Battery backup(6000MAh) is just awesome.  For an average user like me  it lasted for two days in a single full charge.'  '(c) Very very smooth processor  as compared to other phones in this price range like Oppo and Mi. Works like a flash.'  '(d) Brand value of Samsung at this price with the latest specs.'  '(e) With quad camera & a 64MP main camera  pretty amazing photos are clicked. The low light camera is particularly helpful.'  '(f) If you are a fan of AMOLED display  this is the phone for you.'  '(g) No problem of overheating while usage or charging.'  '4. CONS.'  '(a) With a 15W charger  it is charging slow taking almost 2.5hrs for a full charge  especially when compared to OPPO VOOC charger.'  '(b) Not a very rugged phone  you might need to use a back cover from Day 1.'  "5. I'm satisfied with the phone & the experience it provides. Overall  I would totally recommend you to go for Samsung Galaxy M31  as at this price range  with the specs  & brand value of Samsung  this is the best buy. 👍\n"  '\n  \n']","5","AGEZ3ULEZR2X7BE2Q2J5FAMEK4IQ","241"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  Hi'  'I am using M31 Since 6/3/2020.'  'Those who are interested to buy this set  please follow my real Review before buying M31.'  '1) Phone Display is excellent. It is a good Video viewing experience.'  '2) In Day light  Rear Camera photos are good but sometimes its colour is yellowish which is very bad effect in image. Even in Night light or low light Selfie is not clear  you have to use Night Mode but Outdoor Selfie is excellent. It has 8x Digital Zoom which is extra benefit. In this price Zoom Quality is not bad.'  '3) 4K Video shot in both Real and Front Cameras  the Video Qualities are amazing.'  '4) Fingerprint Scanner is good but Face unlock is Average.'  '5) Battery Optimization is not good. At present  it takes around 3 hours to complete charge from 6 to 100%  which was previously 2.5 hrs. I do not use any high graphic App.'  '6) It has no support of Secure Folder and Knox.'  'I think that Samsung is required to update in section of Camera  Battery and to add Secure Folder App to compete other Chinese brand Like Xiaomi  Realme  Poco etc.'  'Thanks.\n'  '\n  \n']","4","AGBHEPQYAIGHQZSHP47EADGDMUVQ","222"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  Average\n'  '\n  \n']","1","AGTVT5A2TF5BCOJORFLXPGIF3A6Q","261"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  Phone is very slow my opinion is west ur money\n'  '\n  \n']","1","AHYSBAPU5FVXUMXZ5EDH7MZKSPSA","258"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  Not satisfied with the quality'  'Display quality is no adequate'  'Body is made of plastic like material'  'I was using MI like 6 plus pro then 7 plus pro'  'For a change I have purchased this product  the quality is not up to the mark when comparing to my old redmi note series'  'The sound quality is very worst.'  'While making call with full volume it is not clear from the day of purchase.'  'I am planning to go back to MI again'  "Worst phone pls don't buy"  'Not value for money\n'  '\n  \n']","1","AGEZ3ULEZR2X7BE2Q2J5FAMEK4IQ","225"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  "\n  I purchased this as soon as it was launched and its one of the worst decision that i made. Selfie camera is blurry and clicks yellow pictures  phone lags in playback video  all of a sudden  video will disappear and only sound continues to play  back camera isn't that great as hyped  its very low in quality  body of the phone is more like a plastic and very low quality material  overall very dis-satisfied with the product. Amazon has agreed post diagnosis saying its a faulty piece  but does not give refund\n"  '\n  \n']","1","AFZXBWVE5SAGIRHVERSBLKCZCYJQ","224"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  One of worst mobile and one of the worst brand. Better to purchase any other brand except Samsung.'  '1. Heating issue'  '2. Second sim works on 3g.'  '3. Even its 6Gb ram works like 2gb ram phone.'  'When I called amazon customer care they said I have to go to service center for this and they are telling to check through app.'  "Its a f***ing phone please please please don't waste your money."  'And this is my last ever purchase from amazon.\n'  '\n  \n']","1","AGEZ3ULEZR2X7BE2Q2J5FAMEK4IQ","197"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  Cons:'  'Button position (power& volume) too high'  'Fingerprint reader too high'  'Heats up a lot.'  'Though the battery capacity is high  battery drains fast.'  'A lot of bloatware. Removed loads of stuff  tons still left.'  'A full charge with original charger and original cable (which is quite short) from 0-100 took 2 hours & 28 minutes'  'Speaker volume low.'  'The receiver causes voice drop in phonecalls.'  'Pros:'  'Feels lightweight'  'Nice display.'  'The camera is decent.'  'Update 1:'  'Drained the battery to 0% and switched it off and charged to 100% and the battery seems to hold charge longer.'  'Update 2:'  'Outgoing voice gets cut for a few seconds at a time consistently. Going to request a replacement.'  'Update 3:'  'Returned my M31  found the voice unclear and faced voice drop. When I put my SIM card into my old Moto G5S+ the recipient immediately recognizes the much better voice quality. I have to put the call on 100% volume to be able to hear at least a bit.\n'  '\n  \n']","2","AHXREY35SZWHYXZPNEPT6JF3HLCQ","147"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  UNTILL I AM USING REDMI NOTE 7 PRO'  'I WANT TO PURCHASE POCO X2 BUT BECAUSE OF IS FLASH SALE'  'IT OUT OF STOCK'  'I AM USING SAM M31 FROM LAST 5 DAYS OVERALL MY IMPRESSION IS'  '  ITS 6000MH BATTERY'  '1  SUPER AMOLED DISPLAY AT THIS PRICE'  '2  64 MP CAMERA'  '3  PHONES PERFORMANCE IS VERY SLOW'  '4  I CAN NOT SINE ANY DRAMATIC CHANDE IN CAMERA QUALITY IN THIS PHONE'  '5  SAMSUNG HAS TO WORK IN OPTEMISSING SOFTWARE TO INCREASE THE PHONES PERFORMANCE'  '6  REDMI NOTE 7 PRO BOOTS FASTER THAN SAM M31\n'  '\n  \n']","3","AHUMMJGOJTWTTOMEOQ36ESTX3DIA","111"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  "\n  I bought this mobile in last Friday   it is not working from 6th day.  Unable to receive calls and if unexpectedly I received a call not getting  sound and I can't here the opposite person voice or my voice to them. When I try to call someone automatically network is getting disconnected and it's reconnecting automatically in few minutes."  ' I expect this might be  software issue   I have gone through lot of reviews  maximum number of people who buyed this mobile facing this issue.'  'Unable to replace the mobile also as it is not showing any option to me.\n'  '\n  \n']","1","AEWHEBWB3RJMBCLZZYH5OYM57RPA","139"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  "\n  Worst mobile was I got   Samsung m31 taking more time for charging 100%   it's almost 4 hours for charging   and after that 20 hours battery I'll train 0% its waste of time compare to other fast charging mobile   and camera worst\n"  '\n  \n']","1","AGEZ3ULEZR2X7BE2Q2J5FAMEK4IQ","120"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  I have been using this for 15-20 days now and I am even more disappointed!'  'I have been using POCO F1 since the last 1.5 years and I regret to have chosen to move back to Samsung!'  'I so miss my POCO'  'First the pros'  '1. The brand name - if you think it is one!'  "2. The display - It's super AMOLED and it's brilliant"  '3. The rear camera - clicks good enough photos'  '4. Build - seems decent'  'Cons:'  "1. The UI - It's a big duffer. Samsung's smart switch was a pathetic attempt to move the contacts etc. Had I not cross checked  I would have been crying"  '2. The contact list - It seems like using an age old NoKia device today'  "3. Virtual Buttons - They aren't customizable 😭. What kinda innovation is this"  '4. Clear all apps - it kills the current app too😬. I killed my game many times while trying to fasten up this idiot device'  "5. Gaming - The phone slows down in 10-15 minutes. It's anyways a slow device"  '6. Front camera - it no better than an age old 2MP camera. The image processing is idiotic'  '7. Notifications - This idiot forgets to send email notifications. I have to manually keep checking my emails😭. Believe me  I have tried all settings'  '8. Notification Badges - Does not display any badges on the apps 😂🤣. You have to pull down the notification bar and keep checking'  '9. Dual Apps: This idiot does not support dual apps. Only messengers are supported. I have two accounts on amazon and amazon is not supported in dual apps. Similarly I have two accounts to manage on Linkedin.'  'The more I use this idiot device  the more it frustrates me'  'Anyone who recommends Samsung can kindly stay away from me now'  'What a waste of Money this has been\n'  '\n  \n']","2","AHXAET6L4N4FSBAHNTMO5XCJJDFA","111"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  "\n  Received it on time within 24 hours thumps up to amazon. Now Product. Done all the settings. I am using samsung after a long gap of 8-10 years. After Samsung Grand I had stopped using. So setting done now data transfer Samsung's smart switch option is fantastic. Everything I wanted to transfer got it. No problem at all .Now SIM transferred. Done OK it is dual 4G VOLTE and above all it is having separate slot for micro sd card. Effortless working."  'Now Camera. It has got lot of options. All I have not yet tried but for sure I have checked the quality of the photograph and the night mode is superb. What else you want to know rest of the things are written in detail and is true. Working very fine. Proud to won it. Nice Product. Samsung should keep competing iPhone\n'  '\n  \n']","5","AGEZ3ULEZR2X7BE2Q2J5FAMEK4IQ","86"
"['\n\n\n\n\n\n\n\n\n\n  \n  \n    '  '\n  Nice phone in this price range\n'  '\n  \n']","5","AFBZHU4FTRVL6PN4U7OYIA5ATT2A","93"
